,id,app_name,prime_genre,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating
5288,1114916686,Limite Limite,Games,15981568,USD,0,0,0,0,0,3.3,17+
5289,1114921009,NBA 2K17,Games,2950687744,USD,7.99,2408,398,3,3,1.07,4+
5290,1115010672,kubic,Games,334576640,USD,1.99,30,0,4,0,1.6,4+
5291,1115022026,The Secret To Money,Lifestyle,25714688,USD,4.99,715,118,4.5,4.5,1.1.4,4+
5292,1115111967,Collageable PRO - Photo Collage,Photo & Video,69005312,USD,1.99,202,105,4,4,1.2,4+
5293,1115128108,RedStory - Little Red Riding Hood,Games,251451392,USD,0,185,63,3.5,4,1.2.0,4+
5294,1115223015,Triennale Game Collection,Games,427578368,USD,0,56,10,2.5,3,1.8,9+
5295,1115245945,Smart Matches ~ Puzzles with Matchsticks,Games,28306432,USD,0,1,1,5,5,1.1,4+
5296,1115249449,Fight List,Games,38133760,USD,0,4702,15,3.5,4,2.29.0,4+
5297,1115415865,Skyscrapers by Tinybop,Education,208843776,USD,2.99,127,14,3,4,1.1.0,4+
5298,1115633942,Quell Zen+,Games,98282496,USD,2.99,73,51,5,5,1.01,4+
5299,1115647211,IllumiMoji,Reference,20946944,USD,0.99,14,8,3,4,1.2,17+
5300,1115681877,TRANSPORT MODS for MINECRAFT Pc EDITION,Navigation,32416768,USD,1.99,754,44,4.5,4,1.02,4+
5301,1115733806,Hand of God - Top Clicker & Tap Games,Games,162750464,USD,0,5141,140,4.5,4.5,1.4,12+
5302,1115848946,DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE,Reference,27295744,USD,1.99,413,406,4,4,1.1,4+
5303,1115911787,Slots: VIP Deluxe Slots Machines - Free Slot Games,Games,169353216,USD,0,2732,135,5,5,1.112,12+
5304,1116025351,Dr. Panda Farm,Education,98934784,USD,2.99,28,28,4,4,1,4+
5305,1116026071,Dr. Panda Hoopa City 2,Education,170365952,USD,3.99,31,9,4.5,4.5,1.2,4+
5306,1116027365,Mystic Messenger,Games,405535744,USD,0,6754,70,4.5,4.5,1.7.5,12+
5307,1116046099,Fancy Cats,Games,281761792,USD,0,966,2,4.5,5,2.7.2,4+
5308,1116112829,Anime Power FX,Photo & Video,97897472,USD,0,807,807,4.5,4.5,1,9+
5309,1116164772,Tankio - Battle Arena,Games,53370880,USD,0,4513,9,4,3.5,1.3.7,4+
5310,1116214450,3D GUNS MOD FOR MINECRAFT PC EDITION - GUN MODS POCKET GUIDE,Utilities,19122176,USD,1.99,268,268,4.5,4.5,1,4+
5311,1116215882,Glitch Fixers - The Powerpuff Girls,Games,272637952,USD,0,89,56,4,4.5,1.0.1,9+
5312,1116249582,Mystery Tales: Her Own Eyes HD - A Hidden Object Mystery (Full),Games,1452132352,USD,6.99,104,104,4.5,4.5,1.0.2,9+
5313,1116253995,Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full),Games,1805248512,USD,6.99,79,79,4.5,4.5,1.0.0,9+
5314,1116271098,Final Cut: Fade To Black - A Mystery Hidden Object Game (Full),Games,1143723008,USD,6.99,49,49,4.5,4.5,1.0.0,9+
5315,1116296327,Slots: Get Rich Slot Machines Casino Slot Games,Games,170819584,USD,0,1168,5,5,5,1.117,12+
5316,1116329647,Football Heroes PRO 2017 - featuring NFL Players,Games,141317120,USD,0,691,125,4,4,1.3,9+
5317,1116494563,Hoverboard Simulator - Endless Hover Board Race,Games,34868224,USD,0,203,9,4,4.5,1.2,4+
5318,1116536171,Can You Dab?,Games,73590784,USD,0,2601,481,4,3.5,2,4+
5319,1116549013,Face Effects & Filters,Entertainment,13231104,USD,0,97,7,3,2.5,1.6,4+
5320,1116568228,VR-Crazy Car Traffic Racing,Games,210149376,USD,0,10,1,2,5,1.11,4+
5321,1116609570,Shopping Mall Girl - Dress Up & Style Game,Games,267441152,USD,0,2332,322,4.5,4.5,1.5.0,4+
5322,1116785618,Piggy Show,Games,265478144,USD,0,53,6,4.5,4.5,1.0.3,4+
5323,1116808304,Nightgate,Games,153664512,USD,4.99,947,809,4.5,4.5,1.0.1,4+
5324,1116876789,Tank War - Geometry Go Shot Color Dot.IO,Games,32032768,USD,0,24760,1251,4.5,4.5,1.4,4+
5325,1116882930,Change My Location,Utilities,975872,USD,0.99,165,165,2,2,1,4+
5326,1116902833,Jazza's Arty Games,Games,314591232,USD,2.99,127,127,4.5,4.5,2,9+
5327,1116910957,Agatha Christie - The ABC Murders (FULL),Games,1104092160,USD,6.99,80,80,4,4,1,12+
5328,1116980952,Eden: The Game - Build Your Village!,Games,148648960,USD,0,823,74,4,4.5,1.3,4+
5329,1117166919,RunGunJumpGun,Games,291038208,USD,2.99,60,2,4,5,1.0.2,9+
5330,1117310816,Diamond Story: Jewelry Quest,Games,107376640,USD,0,683,8,4.5,5,1.1.2,4+
5331,1117365978,LEGO® City My City 2,Games,490951680,USD,0,424,99,3.5,3.5,17.0.631,4+
5332,1117405948,The Game of Life,Games,305483776,USD,2.99,2298,157,4.5,4.5,1.8.5,4+
5333,1117482308,Bob the Builder™: Build City,Games,230901760,USD,2.99,11,1,3.5,5,1.2,4+
5334,1117580704,ANSELFIE - emojis by Ansel,Utilities,53998592,USD,2.99,13,13,4.5,4.5,1.8,4+
5335,1117621317,Steps,Games,70959104,USD,0,361,361,4.5,4.5,1,4+
5336,1117719909,Funny Face - Filters Swap Effects Pic for Snapchat,Lifestyle,154999808,USD,0,2471,20,4,3,1.9,4+
5337,1117818844,Natoo,Entertainment,54135808,USD,0,0,0,0,0,1.0.6,4+
5338,1117844680,Endless Ducker,Games,159752192,USD,0,639,306,4,4.5,1.0.2,4+
5339,1117905680,Rhinbo - Endless Runner Game,Games,154710016,USD,0,391,5,4,5,1.0.1.5,12+
5340,1117998129,Human Anatomy Atlas 2017 - Complete 3D Human Body,Medical,979960832,USD,24.99,73,19,4.5,5,2017.3.35,12+
5341,1118012993,Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide,Utilities,30298112,USD,1.99,311,311,4,4,1,12+
5342,1118046725,City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),Entertainment,11083776,USD,1.99,536,536,3.5,3.5,1,4+
5343,1118072618,KORG iWAVESTATION,Music,75792384,USD,29.99,47,23,4.5,4,1.0.1,4+
5344,1118082679,Oh...Sir! The Insult Simulator,Games,190519296,USD,1.99,242,12,4.5,5,4,12+
5345,1118247592,Shopkins: Chef Club,Games,277154816,USD,0,2881,14,4.5,4.5,1.1.9,4+
5346,1118353232,ENYO,Games,95228928,USD,0,163,27,3.5,4,1.0.3,9+
5347,1118398079,Agricola All Creatures Big and Small,Games,160331776,USD,4.99,35,2,4,4.5,1.41,4+
5348,1118406919,Wordalot  Picture Crossword,Games,166720512,USD,0,3383,28,4.5,4.5,4.42,4+
5349,1118431695,Bowmasters - Top Multiplayer Bowman Archery Game,Games,164000768,USD,0,159323,24387,4.5,4.5,2.4,12+
5350,1118441024,Bloons Supermonkey 2,Games,208455680,USD,0.99,599,68,4.5,4.5,1.3,9+
5351,1118494466,Gabbymoji,Entertainment,9691136,USD,1.99,18,1,4,5,1.0.1,4+
5352,1118646945,PIN Genie Vault  Secret photo album & Password,Utilities,96621568,USD,0,34,0,4,0,1.1.7,17+
5353,1118676232,Super City: Special Edition,Games,65575936,USD,4.99,78,15,4.5,4.5,1.1.4,12+
5354,1118756851,Stop Curry,Games,67836928,USD,0,250,14,4.5,3.5,1.0.3,4+
5355,1118803687,Lollipop: Sweet Taste Match3,Games,150807552,USD,0,2861,32,4.5,5,1.4.7,4+
5356,1118844179,Burger Jump,Games,86596608,USD,0,145,145,4.5,4.5,1,4+
5357,1118878857,Fun Run Arena - Online Multiplayer Running Game,Games,294744064,USD,0,4116,161,4.5,4.5,1.9,12+
5358,1118918368,Talented Pets Show,Games,82972672,USD,0,108,108,4,4,1,4+
5359,1118999592,Fantasy Football Coach,Games,145700864,USD,0,29,3,3,3.5,2,9+
5360,1119002115,Pea  The Premature Ejaculation App,Health & Fitness,34085888,USD,3.99,9,1,1.5,2,2,17+
5361,1119003636,Moji Edit- Your Custom Emoji Avatar Face,Utilities,56797184,USD,0,238,41,3.5,4,1.3,4+
5362,1119018463,Virtual Reality Moon for Google Cardboard VR,Games,105992192,USD,0,109,63,3,3,0.9,4+
5363,1119074194,Chick Go & Climb,Games,55657472,USD,0,10,0,4.5,0,1.7.2,4+
5364,1119104329,Pango Build City,Games,125467648,USD,2.99,21,21,4.5,4.5,1,4+
5365,1119132775,Moasure - the smart tape measure,Utilities,58884096,USD,2.99,35,9,3,4,1.1.6,4+
5366,1119200610,Bowmasters (Ad Free) - Top Multiplayer Bowman Game,Games,164000768,USD,3.99,1608,249,4.5,4.5,2.4,12+
5367,1119322616,Auralux: Constellations,Games,112653312,USD,0,2354,821,4.5,4.5,1.09,4+
5368,1119351068,PolitiCats: Awesome Clicker Game,Games,304375808,USD,0,2938,102,4.5,5,2.7.2,4+
5369,1119358760,Escape from the music room in the school.,Games,99691520,USD,0,1,1,4,4,1.0.2,4+
5370,1119370883,Water Bottle Flip AK 2016,Games,78622720,USD,0,93,6,2.5,4,1.5,9+
5371,1119424086,Dumb Ways JR Madcap's Plane,Education,110077952,USD,1.99,3,3,3.5,3.5,1,4+
5372,1119482395,Toca Hair Salon 3,Education,129079296,USD,2.99,314,82,4.5,4.5,1.2,4+
5373,1119514051,"PS Deals+ - Games Price Alerts for PS4, PS3, Vita",News,70203392,USD,2.99,28,6,5,4.5,2.2.1,9+
5374,1119569595,Redungeon,Games,76619776,USD,0,1821,104,4.5,4.5,3,12+
5375,1119644926,Out There Chronicles - Ep. 1,Games,108594176,USD,1.99,87,19,4,4.5,1.0.3,12+
5376,1119713595,Primordia,Games,1537772544,USD,4.99,49,49,4.5,4.5,1,9+
5377,1119856566,NARUTO SHIPPUDEN: Ultimate Ninja Blazing,Games,189709312,USD,0,6426,393,4.5,4.5,1.5.10,9+
5378,1120034048,MARVEL Tsum Tsum,Games,117726208,USD,0,838,8,4.5,4.5,2.9.0,4+
5379,1120072154,Athlete Shave Salon Games,Games,62823424,USD,0,3815,5,4,1,1.4,9+
5380,1120181386,Rubek,Games,85164032,USD,1.99,48,19,4.5,4.5,1.1,4+
5381,1120294802,Tap Titans 2,Games,511670272,USD,0,9122,155,4.5,4.5,1.5.0,4+
5382,1120339123,Haunted Hotel: The X (Full),Games,1153353728,USD,6.99,83,83,4.5,4.5,1.0.0,9+
5383,1120437406,Cubicle.,Games,87667712,USD,0,38,38,4,4,1,4+
5384,1120471712,PINKFONG Birthday Party,Education,69751808,USD,0,70,1,3.5,2,9,4+
5385,1120547622,Shopkins: Shoppie Dash!,Games,192231424,USD,3.99,278,52,4.5,4.5,1.2.1,4+
5386,1120674971,JOEMOJI Keyboard,Entertainment,29841408,USD,0.99,53,1,4.5,5,1.1,4+
5387,1120695201,Blocky Racer - Endless Arcade Racing,Games,150992896,USD,0,1122,303,4.5,4.5,2,4+
5388,1120838254,Octonauts,Education,513771520,USD,3.99,14,7,3.5,3.5,1.0.1,4+
5389,1120861209,Road Not Taken,Games,274795520,USD,4.99,291,96,4.5,4,1.0.8,9+
5390,1120936238,Cafe Story - Play Cooking & Farming Game,Games,116981760,USD,0,1498,79,5,5,1.1.55,4+
5391,1120991202,Zap Zombies,Games,228882432,USD,0,145,20,4,4.5,1.8,9+
5392,1121157685,Buffalo Slots - Royal Casino Fun Slot Machines!,Games,81576960,USD,0,3153,0,5,0,1.2.2,12+
5393,1121196185,Soccer Cup Championship 2016,Games,68205568,USD,0,2,2,5,5,1.2,4+
5394,1121425007,Vampire Legends: Untold Story of Elizabeth (Full),Games,1031653376,USD,6.99,50,5,3,3.5,1.0.6,9+
5395,1121463708,Moji Maker™,Entertainment,159161344,USD,1.99,4553,57,4,3,2,4+
5396,1121484538,Station Manager,Games,213410816,USD,4.99,35,8,3.5,3,1.1,4+
5397,1121545201,Zombie Town Story,Games,252352512,USD,0,22,4,4,5,1.0.2,12+
5398,1121590741,SnapMatch - Single and Group Matching,Lifestyle,38171648,USD,0,12,3,1.5,1,1.0.5,17+
5399,1121685698,Chef Siblings - Island Restaurant,Games,111013888,USD,0,56,56,4,4,1,4+
5400,1121740066,PetMOJI  Character Creator & Emoji Keyboard,Entertainment,23908352,USD,0,244,19,3,2.5,1.0.3,4+
5401,1121782467,Samorost 3,Games,1329823744,USD,4.99,421,51,4,4,1.2,9+
5402,1121796149,GIFYme - Create video loops and gifs with amazing filters for Whatsapp and Instagram,Photo & Video,31382528,USD,0,65,10,3.5,4,5,4+
5403,1121910644,Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim,Games,268843008,USD,0,126,126,4,4,1,4+
5404,1121943475,"April - Layouts, Photo Collage, and Poster Maker",Photo & Video,56849408,USD,0,165,29,4.5,5,2.4.4.1,4+
5405,1121944763,Special Version - Explain Everything™ Whiteboard,Education,152740864,USD,15.99,27,12,4.5,4.5,1.92,4+
5406,1121963448,Flood of Light,Games,578062336,USD,1.99,14,2,5,5,2.1.3,4+
5407,1121971067,Archery King,Games,133175296,USD,0,8905,473,4.5,4.5,1.0.14,4+
5408,1122172974,Virtual Reality Roller Coaster for Google Cardboard VR,Games,119512064,USD,0,77,68,4,4.5,0.2,4+
5409,1122191886,MackMoji by Christy Mack,Entertainment,11546624,USD,1.99,11,11,4,4,1,9+
5410,1122211704,"Please, Don't Touch Anything 3D",Games,468603904,USD,5.99,5,2,4,4.5,1.3,9+
5411,1122212503,Grim Tales: The Heir - A Mystery Hidden Object Game (Full),Games,984101888,USD,6.99,87,87,4.5,4.5,1.0.0,9+
5412,1122366064,CelebrityDiagnosis!,Photo & Video,13968384,USD,0,0,0,0,0,1.0.2,4+
5413,1122439453,Multi Level Car Parking 5 a Real Airport Driving Test Simulator,Games,238359552,USD,0,365,365,4.5,4.5,1,4+
5414,1122444037,Angry Birds Blast,Games,129589248,USD,0,24878,712,4.5,4.5,1.3.5,4+
5415,1122488716,Make More!,Games,35957760,USD,0,5134,186,4.5,4.5,1.4.1,9+
5416,1122498143,Light On,Games,212279296,USD,0,191,191,4.5,4.5,1,4+
5417,1122621497,NBAmoji,Sports,12728320,USD,0,89,0,3.5,0,1.5.2,4+
5418,1122649984,"Prisma: Photo Editor, Art Filters Pic Effects",Photo & Video,76442624,USD,0,15060,97,4.5,4,3.3.1,9+
5419,1122682633,Duck Roll,Games,59053056,USD,0,154,33,4.5,4.5,1.2.0,4+
5420,1122904897,ShadeMoji by The Shade Room,Entertainment,81028096,USD,0.99,108,108,4.5,4.5,1,12+
5421,1122909751,WIND runner adventure,Games,332139520,USD,0,253,43,4.5,4.5,1.11,4+
5422,1123042939,Javelin Masters 3,Games,134029312,USD,0,430,16,4.5,4.5,1.6.0,4+
5423,1123078102,NBC Sports Scores,Sports,61116416,USD,0,428,3,2,4.5,2.3,4+
5424,1123109531,Fish Fist,Games,66196480,USD,0,146,24,4.5,5,1.1.0,9+
5425,1123132173,Suicide Squad: Special Ops,Games,363020288,USD,0,6551,437,4.5,4.5,1.1.2,12+
5426,1123300756,"Dr. Decks for ""Clash Royale""",Games,70156288,USD,0.99,9,2,4,2.5,4,4+
5427,1123371085,Crazy Circle,Games,39796736,USD,0,98,65,4.5,4.5,1.0.1,4+
5428,1123428617,NeverKnew - Game night is back,Games,39054336,USD,0,25,0,4,0,1.2.1,9+
5429,1123434406,Tank.io war - Free Classic Tank games,Games,24354816,USD,0,3219,2342,4.5,5,1.4.1,4+
5430,1123455917,Ketchapp Soccer,Games,63180800,USD,0,339,138,4,4,1.1.1,4+
5431,1123510087,Lost Fishy Ultimate Challenge,Games,102046720,USD,0.99,3,3,4.5,4.5,1.1,4+
5432,1123539597,Arcane Online - Fantasy MMORPG,Games,93643776,USD,0,285,3,4.5,5,2.2.2,12+
5433,1123579511,Magic Nightfall,Games,197048320,USD,0,164,1,4.5,5,1.5.0,4+
5434,1123605369,Magic Mansion,Games,44227584,USD,0,255,132,3,3.5,1.0.1,9+
5435,1123631069,Is-it Love ? Ryan (Visual Novel),Games,146797568,USD,0,539,53,4.5,4.5,1.2.118,12+
5436,1123639492,Dinos Jump - Dinosaur action game for kids,Games,60285952,USD,2.99,0,0,0,0,1.3.10,4+
5437,1123652342,Jurassic GO - Dinosaur Snap Adventures,Games,331335680,USD,3.99,477,315,5,5,1.0.1,4+
5438,1123667089,PlayKids Learn - Learning through play,Education,410715136,USD,0,49,0,2.5,0,1.5.1,4+
5439,1123697672,Cube Skip,Games,125918208,USD,0,298,72,4.5,4,1.0.2,4+
5440,1123707853,Blue Apprentice Elementary Science Game by Galxyz,Education,383986688,USD,0,79,7,4,5,1.7,4+
5441,1123795045,High 5 Vegas - Hit Slots Casino,Games,157871104,USD,0,541,22,4.5,3,1.5.8,12+
5442,1123897951,PHAROS Earth,Entertainment,409825280,USD,0,383,6,4.5,4,3,4+
5443,1123920179,EXORUN,Games,75174912,USD,0,234,4,4,5,1.3.1,4+
5444,1123959760,Amusement Park Tour,Games,94867456,USD,0,506,4,4.5,4.5,1.6,4+
5445,1123991807,Hero Siege: Pocket Edition,Games,282289152,USD,9.99,68,8,2.5,1.5,1.8.5,12+
5446,1124034555,Music Player - Play Unlimited Songs from YouTube!,Entertainment,12244992,USD,0,53,36,4,4,1.1,17+
5447,1124073720,Switchy Sides,Games,61278208,USD,0,109,34,4.5,4.5,1.0.1,4+
5448,1124123246,SnapType Pro,Education,33778688,USD,4.99,37,15,4.5,5,4.1.10,4+
5449,1124139149,"Princess Face Paint - Girls Makeup, Dressup and Makeover Games",Games,98643968,USD,0,45,45,4,4,1,4+
5450,1124143528,Mystery of the Ancients: Mud Water Creek (Full),Games,1145312256,USD,6.99,127,65,4.5,4.5,1.0.2,9+
5451,1124221308,Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full),Games,771726336,USD,6.99,57,57,4.5,4.5,1.0.0,9+
5452,1124324199,Nukleus,Games,29727744,USD,0,210,21,4.5,4,1.1.1,4+
5453,1124344384,My Town : Beauty Spa Saloon,Entertainment,296504320,USD,2.99,56,56,4,4,1,4+
5454,1124344855,Blitz Survival Games - Multiplayer Pixel Master Mini Games,Games,180251648,USD,0.99,24,5,3,3,2,9+
5455,1124345691,Babysitter Craziness - Fun Kids Game,Games,95670272,USD,0,169,65,4,4,1.1,4+
5456,1124395796,All Star Quarterback 17 - Football Lifestyle Sim,Games,110787584,USD,0,521,131,4.5,4.5,1.4,12+
5457,1124453989,Bulb Boy,Games,587630592,USD,2.99,49,6,4.5,4,1.14,12+
5458,1124476992,Attenborough Story of Life,Entertainment,152133632,USD,0,59,16,4.5,3.5,1.0.3,12+
5459,1124503295,Tina's Diary - Star Fever,Games,107933696,USD,0,139,139,4,4,1,4+
5460,1124567713,Rolly Worms,Games,146486272,USD,0,135,135,3.5,3.5,1.0.1,9+
5461,1124568844,Frantic Ball,Games,196617216,USD,0,1,1,5,5,1.0.2,4+
5462,1124836530,Tank.IO War - Free Tank games of snake,Games,25571328,USD,0,9259,136,5,4.5,1.1.2,4+
5463,1124845146,WeDJ for iPad,Music,29427712,USD,4.99,10,0,4,0,1.1.1,4+
5464,1125065976,Color Bots,Games,190457856,USD,0,164,164,4.5,4.5,1,12+
5465,1125301530,VR Crazy Bike Race: Traffic Racing Free,Games,171485184,USD,0,29,9,1.5,1.5,2.5,4+
5466,1125318904,Dice Crush,Games,180950016,USD,0,7,1,5,5,1.0.3,4+
5467,1125336042,Cubway,Games,360722432,USD,0,58,1,4.5,1,1.2.4,4+
5468,1125378601,Amusement Park Fair Ground Circus Trucker Parking Simulator,Games,357691392,USD,0,81,48,4,4,1.0.1,4+
5469,1125469780,Rogue Ninja,Games,181551104,USD,0,99,6,5,5,1.7,12+
5470,1125478670,Nerve - Do You Dare?,Entertainment,173320192,USD,0,219,88,2,2.5,1.02,12+
5471,1125534178,"BeCasso  Watercolor & Oil Paintings, Comic Effect",Photo & Video,77242368,USD,1.99,39,1,4.5,5,1.2.2,4+
5472,1125608061,WoW Legion Companion,Entertainment,286431232,USD,0,1019,50,3,2,1.2.1,9+
5473,1125806960,Escape the Cake Café,Games,33091584,USD,0,7,7,5,5,1.0.1,4+
5474,1125812643,Roller Coaster Simulator - Draw and Simulate!,Games,156507136,USD,0,7,5,4.5,4,2.1.0,12+
5475,1126032958,REVERSI ZERO - free classic game,Games,36559872,USD,0,0,0,0,0,1.0.1,4+
5476,1126055536,Hillarymoji,Entertainment,32003072,USD,0,42,3,3.5,3,2,17+
5477,1126101226,Archangel Michael Guidance - Doreen Virtue,Lifestyle,116185088,USD,3.99,338,63,4.5,4.5,1.5.2,4+
5478,1126166674,Robbiemoji by Robbie Williams,Entertainment,10221568,USD,1.99,0,0,0,0,1.0.5,12+
5479,1126212440,Nanuleu,Games,131196928,USD,2.99,65,27,4,3.5,2.01,9+
5480,1126269043,Z Buster,Games,480581632,USD,0,301,2,4,4.5,1.4,9+
5481,1126380291,Team GB Live,Sports,51559424,USD,0,1,1,3,3,1.4,4+
5482,1126382960,Thomas & Friends: Magical Tracks - Kids Train Set,Entertainment,308592640,USD,0,389,58,4,4.5,1.3,4+
5483,1126394027,Dictator: Emergence,Games,149266432,USD,0,567,11,4,2.5,1.0.10,12+
5484,1126403961,Peppa Pig: Sports Day,Entertainment,262830080,USD,2.99,42,2,2.5,3,1.1.5,4+
5485,1126424472,Rings.,Games,85477376,USD,0,538,8,4.5,3.5,1.3.2,4+
5486,1126517945,Space by Tinybop,Education,332977152,USD,2.99,26,10,4.5,4.5,1.0.3,4+
5487,1126531257,Me by Tinybop,Education,192496640,USD,2.99,36,17,5,5,1.0.2,4+
5488,1126563858,The Counter Of Death,Games,57303040,USD,0,719,24,4.5,4.5,1.55,12+
5489,1126585243,Coin Dozer: Haunted,Games,162514944,USD,0,704,132,4.5,4.5,1.1,12+
5490,1126723825,Super Atomic,Games,22029312,USD,0,2638,882,4.5,4.5,1.4,4+
5491,1126769121,Taxi Sim 2016,Games,281550848,USD,0,3026,904,4.5,4.5,1.4.0,4+
5492,1126835894,Epic Jackpot Slots: Slot Machines & Bonus Games,Games,181364736,USD,0,2291,116,5,5,1.111,12+
5493,1126845799,Mini Synthesizer,Music,49390592,USD,4.99,26,6,4.5,4.5,1.1.0,4+
5494,1126845803,Mini Synthesizer for iPhone,Music,56054784,USD,2.99,21,3,3,2.5,1.1.0,4+
5495,1126932090,Colorpede,Games,31710208,USD,0,90,19,4,4,1.2.0,4+
5496,1126935885,Sorcery! 4,Games,464706560,USD,4.99,60,10,4.5,4,1.1.1,12+
5497,1127229619,Brick Splits,Games,62238720,USD,0,1077,98,4.5,4.5,2.8,4+
5498,1127261616,Soccer Puzzle for Brain Training -SoccerStrike-,Games,80323584,USD,0,0,0,0,0,1.1.0,4+
5499,1127440445,A Busy Day for Elmo: Sesame Street Video Calls,Games,235222016,USD,0.99,3,3,2.5,2.5,1,4+
5500,1127454806,Superkick Party,Games,30906368,USD,1.99,27,8,4.5,4.5,1.1,9+
5501,1127492845,Candy's Vacation - Beach Hotel,Games,96538624,USD,0,105,105,4.5,4.5,1,4+
5502,1127726827,Highlights™ Shapes - Preschool Learning Puzzles,Education,88216576,USD,0,90,12,4.5,4.5,1.2.1,4+
5503,1127910488,Microsoft Pix Camera,Photo & Video,131016704,USD,0,678,31,4,4,1.0.32,4+
5504,1127930385,Content Transf,Productivity,29114368,USD,0,299,78,4.5,5,3.5.0,4+
5505,1127933116,Kerflux,Games,58624000,USD,0,1648,180,4.5,5,1.1.2,4+
5506,1128033152,"Cloud Play Pro - Music Player & Streamer for Dropbox, Google Drive, OneDrive, Box and iPod Library",Music,4485120,USD,0.99,1,1,3,3,1,4+
5507,1128070374,1-Bit Rogue: A dungeon crawler RPG!,Games,64439296,USD,0,378,106,4.5,4.5,1.3,12+
5508,1128075013,InstaSave for Instagram - Download & Repost your own Videos & Photos for Free,Photo & Video,11674624,USD,0,243,243,4,4,1.0.0,12+
5509,1128233478,Super Powerboy,Games,1115999232,USD,1.99,99,54,4.5,4.5,1.0.1,12+
5510,1128311260,The EO Bar,Health & Fitness,41403392,USD,6.99,247,0,5,0,1.2.2,4+
5511,1128326130,Pocket Arcade Story,Games,189608960,USD,4.99,41,20,3.5,2.5,1.02,9+
5512,1128377569,FeedNews: AI curated social news for productivity,News,37828608,USD,0,73,27,3,3.5,2.6,17+
5513,1128623591,Dr. Oz,Health & Fitness,81666048,USD,0,99,4,2,1,2.1,17+
5514,1128801236,Hop Swap,Games,170190848,USD,0,144,47,4.5,4.5,2,9+
5515,1128839212,Forest Rescue 2: Friends United Match 3 Puzzle,Games,88672256,USD,0,1505,79,5,5,1.75,4+
5516,1128855720,Motor World: Bike Factory,Games,81243136,USD,0,960,4,4.5,4,1.3,9+
5517,1128940693,Atomic Super Lander,Games,222874624,USD,2.99,47,4,4,4.5,1.1,9+
5518,1128981090,Escape from many tutoring school of test.,Games,106914816,USD,0,1,1,4,4,1,4+
5519,1129025215,Mafia III: Rivals,Games,173031424,USD,0,198,33,3,3,1.0.226816,17+
5520,1129050711,Piggy Boom,Games,121419776,USD,0,1918,57,4.5,4,2.10.1,4+
5521,1129234419,Troll Face Quest Video Games,Games,72438784,USD,0,2118,1182,4.5,4.5,1.11,12+
5522,1129404572,The Curio Society: New Order HD (Full) - Adventure,Games,1364120576,USD,6.99,58,58,4.5,4.5,1,9+
5523,1129553203,Chat for Pokemon Go - GoChat,Social Networking,18925568,USD,0,500,500,2,2,1,4+
5524,1129671707,airweave sleep analysis,Health & Fitness,29999104,USD,0,0,0,0,0,1.3.7,12+
5525,1129690785,Arthur's Adventures-Road of Glory:Pocket Edition,Games,140864512,USD,0.99,18,1,5,3,1.1.2,9+
5526,1129693551,Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,Games,358992896,USD,0,101,101,4,4,1,4+
5527,1129755661,Flick Soccer 17,Games,83832832,USD,0,217,217,4,4,1,4+
5528,1129778673,Bangers Unlimited 2,Games,242437120,USD,3.99,0,0,0,0,1,4+
5529,1129966892,Age of Heroes: Conquest,Games,65469440,USD,0,468,1,4.5,5,1.0.833,12+
5530,1130186793,LOST MAZE,Games,226843648,USD,0,130,2,3.5,5,1.4.0,4+
5531,1130297669,The Higher Lower Game,Games,76716032,USD,0,924,20,4.5,4,1.4.9,12+
5532,1130374815,Mebo,Entertainment,339686400,USD,0,64,11,3,3.5,1.6,9+
5533,1130398188,Addictive Pro,Music,43658240,USD,19.99,12,1,4.5,5,1.2.1,4+
5534,1130498044,Apple Support,Utilities,110385152,USD,0,388,3,4,3,1.1.1,4+
5535,1130542083,WiFox,Travel,3180544,USD,1.99,34,2,3,4.5,12,4+
5536,1130610367,Donut Dazzle,Games,65595392,USD,0,2317,102,5,4.5,1.3,4+
5537,1130630397,Pixel Strike-Sniper zombies shooting games,Games,165691392,USD,0,42,1,4,5,4,12+
5538,1130638492,Trump Bounce,Games,68929536,USD,0,105,105,4,4,1.1,4+
5539,1130723425,Leveled!,Games,105438208,USD,0,897,142,4.5,4.5,1.4,4+
5540,1130770356,Geekbench 4,Utilities,92825600,USD,0.99,87,37,4,4.5,4.1.0,4+
5541,1130829481,New Furniture Mods - Pocket Wiki & Game Tools for Minecraft PC Edition,Reference,52959232,USD,0,17588,17588,4.5,4.5,1,4+
5542,1130830362,SPEED:3D Racing,Games,127711232,USD,0,0,0,0,0,1.1,4+
5543,1130852386,PPTAN,Games,165874688,USD,0.99,8,4,5,5,1.0.3,4+
5544,1130901077,F1 2016,Games,2532376576,USD,4.99,343,160,4,4,1.0.6,4+
5545,1130988829,francetv JO  Regarder les Jeux Olympiques de Rio 2016,Sports,52232192,USD,0,0,0,0,0,1.1,4+
